game_id,ゲームタイトル,プラットフォーム,総合点_ゲーマー,コンテンツ量_ゲーマー,自由度_ゲーマー,ソーシャリティ_ゲーマー,BGM_ゲーマー,グラフィック_ゲーマー,感情移入_ゲーマー,ゲーム性_ゲーマー,総合点_カジュアル,コンテンツ量_カジュアル,自由度_カジュアル,ソーシャリティ_カジュアル,BGM_カジュアル,グラフィック_カジュアル,感情移入_カジュアル,敷居の低さ_カジュアル,会社,ジャンル,ゲームシステム,タグ,詳細URL,ゲームの価値_総合
3568,ザ クルー2,PS4/XOne/PC,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.6,Ubisoft,,調査中,なし,https://gamewith.jp/ps4/game/show/3568,0.8
3532,北斗が如く,PS4,0.8,0.8,0.6,0.4,0.6,0.8,0.8,0.6,0.9,0.8,0.6,0.4,0.6,0.8,0.8,0.8,SEGA,,調査中,なし,https://gamewith.jp/ps4/game/show/3532,0.8500000000000001
3678,メタルギア サヴァイヴ METAL GEAR SURVIVE,PS4/XOne/PC,0.8,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.8,0.6,0.6,KONAMI,,調査中,なし,https://gamewith.jp/ps4/game/show/3678,0.8
3438,電脳戦機バーチャロン×とある魔術の禁書目録　とある魔術の電脳戦機,PS4,0.8,0.6,0.6,0.8,0.6,0.4,0.6,0.8,0.7,0.6,0.6,0.8,0.6,0.4,0.6,0.4,SEGA,,調査中,なし,https://gamewith.jp/ps4/game/show/3438,0.75
3543,ドラゴンズクラウン・プロ,PS4,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.6,ATLUS,,調査中,なし,https://gamewith.jp/ps4/game/show/3543,0.8
3366,真・三國無双８,PS4/PC,0.8,0.8,0.8,0.6,0.6,0.8,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0.8,0.6,0.6,KOEITECMOGAMES,アクション,アクション,三国志/オープンワールド/無双,https://gamewith.jp/ps4/game/show/3366,0.8
3598,EA SPORTS™ UFC® 3,PS4,0.8,0.6,0.2,0.6,0.6,0.8,0.6,0.8,0.7,0.6,0.2,0.6,0.6,0.8,0.6,0.6,ElectronicArts,,調査中,なし,https://gamewith.jp/ps4/game/show/3598,0.75
3647,ニューダンガンロンパＶ３ みんなのコロシアイ新学期,PS4/PC,0.8,0.6,0.6,0.4,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.4,0.6,0.6,0.8,0.8,Spike-Chunsoft,アドベンチャー,推理アドベンチャー,学園/本格ストーリー,https://gamewith.jp/ps4/game/show/3647,0.8
3538,Agents of Mayhem,PS4/PC,0.8,0.8,0.8,0.4,0.6,0.8,0.8,0.2,0.9,0.8,0.8,0.4,0.6,0.8,0.8,0.8,SQUAREENIX,シューティング,TPS,SF,https://gamewith.jp/ps4/game/show/3538,0.8500000000000001
3535,デッドライジング 4 スペシャルエディション,PS4,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,CAPCOM,アクションRPG,アクション,ゾンビ,https://gamewith.jp/ps4/game/show/3535,0.8
3492,ニード・フォー・スピード ペイバック,PS4/XOne/PC,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.8,0.7,0.6,0.6,0.4,0.6,0.8,0.6,0.6,ElectronicArts,レース,レース,オープンワールド,https://gamewith.jp/ps4/game/show/3492,0.75
3501,サイコブレイク2,PS4,0.8,0.6,0.6,0.4,0.8,0.8,0.6,0.6,0.7,0.6,0.6,0.4,0.8,0.8,0.6,0.6,BethesdaSoftworks,,調査中,なし,https://gamewith.jp/ps4/game/show/3501,0.75
3495,V!勇者のくせになまいきだR™,PS4,0.8,0.6,0.6,0.4,0.8,0.8,0.6,0.6,0.9,0.6,0.6,0.4,0.8,0.8,0.6,1.0,SonyInteractiveEntertainment,ストラテジー,リアルタイムストラテジー,かわいい,https://gamewith.jp/ps4/game/show/3495,0.8500000000000001
3486,ウイニングイレブン 2018,PS4/PC,0.8,0.8,0.6,0.8,0.4,0.6,0.4,0.6,0.9,0.8,0.6,0.8,0.4,0.6,0.4,0.8,KONAMI,サッカー,サッカー,PvP,https://gamewith.jp/ps4/game/show/3486,0.8500000000000001
3360,アンチャーテッド 古代神の秘宝,PS4/PS5/PC,0.8,0.6,0.4,0.4,0.6,0.8,0.8,0.6,0.8,0.6,0.4,0.4,0.6,0.8,0.8,0.8,SonyInteractiveEntertainment,アクションRPG,アクション,本格ストーリー,https://gamewith.jp/ps4/game/show/3360,0.8
3573,ZERO ESCAPE 刻のジレンマ,PS4/PC,0.8,0.6,0.4,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.4,0.6,0.6,0.6,0.8,0.6,Spike-Chunsoft,アドベンチャー,ノベルゲーム,本格ストーリー,https://gamewith.jp/ps4/game/show/3573,0.8
3477,DiRT 4,PS4/XOne,0.8,0.6,0.6,0.6,0.4,0.8,0.4,0.8,0.7,0.6,0.6,0.6,0.4,0.8,0.4,0.6,Ubisoft,レース,レース,マルチプレイ,https://gamewith.jp/ps4/game/show/3477,0.75
3699,GUNDAM VERSUS（ガンダムバーサス）,PS4,0.8,0.6,0.6,0.6,0.6,0.6,0.4,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.4,0.6,BANDAINAMCOEntertainment,アクション,アクション,ガンダム/マルチプレイ,https://gamewith.jp/ps4/game/show/3699,0.75
3254,コール オブ デューティ ブラックオプスIII,PS4/PC,0.8,0.6,0.6,0.8,0.4,0.6,0.6,0.8,0.7,0.6,0.4,0.8,0.4,0.6,0.6,0.6,SonyInteractiveEntertainment,シューティング,FPS,マルチプレイ,https://gamewith.jp/ps4/game/show/3254,0.75
3376,GUILTY GEAR Xrd REV 2,PS4/PC,0.8,0.8,0.6,0.8,0.4,0.6,0.6,0.8,0.8,0.8,0.6,0.8,0.4,0.6,0.6,0.6,ARCSYSTEMWORKS,格闘ゲーム,格闘ゲーム,PvP,https://gamewith.jp/ps4/game/show/3376,0.8
3425,ダンガンロンパ１・２　Reload,PS4,0.8,0.6,0.4,0.4,0.6,0.6,1.0,0.6,0.9,0.6,0.4,0.4,0.6,0.6,1.0,0.8,Spike-Chunsoft,アドベンチャー,推理アドベンチャー,学園/本格ストーリー,https://gamewith.jp/ps4/game/show/3425,0.8500000000000001
3377,ゴーストリコン ワイルドランズ,PS4/PC,0.8,0.8,0.6,0.4,0.4,0.6,0.4,0.8,0.7,0.8,0.6,0.4,0.4,0.6,0.4,0.6,Ubisoft,シューティング,TPS,マルチプレイ,https://gamewith.jp/ps4/game/show/3377,0.75
3403,ぎゃる☆がん だぶるぴーす ばいりんぎゃる,PS4/PC,0.8,0.6,0.6,0.2,0.6,0.6,0.8,0.8,0.7,0.6,0.6,0.2,0.6,0.6,0.8,0.6,INTICREATES,シューティング,シューティング,美少女/けしからん/バカゲー,https://gamewith.jp/ps4/game/show/3403,0.75
3389,Ride2 (ライド2),PS4/PC,0.8,0.8,0.6,0.2,0.4,0.8,0.2,0.8,0.5,0.8,0.6,0.2,0.4,0.8,0.2,0.2,OizumiAmuzio,レース,レース,PvP,https://gamewith.jp/ps4/game/show/3389,0.65
3370,魔女と百騎兵２,PS4,0.8,0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.4,0.6,0.6,0.6,0.6,NipponIchiSoftware,アクションRPG,アクションRPG,ファンタジー,https://gamewith.jp/ps4/game/show/3370,0.75
3369,フォーオナー,PS4/XOne/PC/PS5,0.8,0.6,0.4,0.8,0.4,0.6,0.6,0.8,0.6,0.6,0.4,0.8,0.4,0.6,0.6,0.4,Ubisoft,アクション,アクション,ファンタジー/マルチプレイ,https://gamewith.jp/ps4/game/show/3369,0.7
3219,デジモンワールド -next 0rder- INTERNATIONAL EDITION,PS4,0.8,0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.4,0.6,0.6,0.6,0.6,BANDAINAMCOEntertainment,シミュレーションRPG,シミュレーションRPG,ファンタジー/本格ストーリー,https://gamewith.jp/ps4/game/show/3219,0.75
3371,四女神オンライン CYBER DIMENSION NEPTUNE,PS4/PC,0.8,0.8,0.6,0.8,0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.8,0.6,IDEAFACTORY,アクションRPG,アクションRPG,美少女/ファンタジー/マルチプレイ,https://gamewith.jp/ps4/game/show/3371,0.8
3672,バイオ7,PS4/PS5/PC/XOne,0.8,0.6,0.4,0.6,0.6,1.0,0.8,0.6,0.9,0.6,0.4,0.6,0.6,1.0,0.8,0.8,CAPCOM,アクション,アクション,本格ストーリー/ゾンビ,https://gamewith.jp/ps4/game/show/3672,0.8500000000000001
3363,蒼き革命のヴァルキュリア,PS4,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.8,SEGA,アクションRPG,コマンドバトルRPG,ファンタジー/オープンワールド,https://gamewith.jp/ps4/game/show/3363,0.8
3359,GRAVITY DAZE® 2/重力的眩暈完結編：上層への帰還の果て、彼女の内宇宙に収斂した選択,PS4,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.6,SonyInteractiveEntertainment,アクション,アクション,ファンタジー/オフライン,https://gamewith.jp/ps4/game/show/3359,0.75
3681,ライズ オブ ザ トゥームレイダー,PS4,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.6,0.7,0.6,0.6,0.4,0.6,0.8,0.8,0.6,SQUAREENIX,,調査中,なし,https://gamewith.jp/ps4/game/show/3681,0.75
3657,テイルズ オブ ベルセリア,PS4,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3657,0.8
3451,DOOM,PS4/XOne/PC,0.8,0.6,0.6,0.8,0.6,0.6,0.4,0.8,0.7,0.6,0.6,0.8,0.6,0.6,0.4,0.6,BethesdaSoftworks,,調査中,なし,https://gamewith.jp/ps4/game/show/3451,0.75
6093,実況パワフルプロ野球 サクセススペシャル,PS4,0.8,1.0,0.6,0.6,0.6,0.6,0.4,0.6,0.8,1.0,0.6,0.6,0.6,0.6,0.4,0.6,KONAMI,,調査中,なし,https://gamewith.jp/ps4/game/show/6093,0.8
7675,スカルガールズ 2ndアンコール,PS4/PC,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.6,ARCSYSTEMWORKS,,調査中,なし,https://gamewith.jp/ps4/game/show/7675,0.8
6186,ファークライ プライマル,PS4,0.8,0.6,0.8,0.4,0.6,0.8,0.6,0.6,0.7,0.6,0.8,0.4,0.6,0.8,0.6,0.6,Ubisoft,,調査中,なし,https://gamewith.jp/ps4/game/show/6186,0.75
6094,ジョジョの奇妙な冒険　アイズオブヘブン,PS4,0.8,0.6,0.4,0.8,0.6,0.8,0.4,0.8,0.7,0.6,0.4,0.8,0.6,0.8,0.4,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/6094,0.75
3255,レインボーシックス シージ,PS4/PS5/PC,0.8,0.6,0.6,0.8,0.4,0.6,0.6,0.8,0.7,0.6,0.6,0.8,0.4,0.6,0.6,0.4,Ubisoft,シューティング,FPS,eSports,https://gamewith.jp/ps4/game/show/3255,0.75
3258,Star Warsバトルフロント,PS4,0.8,0.6,0.6,0.8,0.8,0.6,0.8,0.6,0.8,0.6,0.6,0.8,0.8,0.6,0.8,0.6,ElectronicArts,アクションRPG,アクション,原作あり/ファンタジー,https://gamewith.jp/ps4/game/show/3258,0.8
3788,Until Dawn™ -惨劇の山荘-,PS4,0.8,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.8,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3788,0.8
5965,バットマン アーカム・ナイト,PS4,0.8,0.6,0.8,0.4,0.6,1.0,0.6,0.6,0.9,0.6,0.8,0.4,0.6,1.0,0.6,0.8,WarnerBros.,,調査中,なし,https://gamewith.jp/ps4/game/show/5965,0.8500000000000001
3195,ファイナルファンタジー 零式 HD,PS4/PC,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.6,SQUAREENIX,アクションRPG,アクションRPG,FF,https://gamewith.jp/ps4/game/show/3195,0.8
3256,サイコブレイク,PS4,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,BethesdaSoftworks,アクション,アクション,ゾンビ,https://gamewith.jp/ps4/game/show/3256,0.75
5934,The Last of Us Remastered,PS4,0.8,0.6,0.6,0.4,0.6,1.0,1.0,0.6,0.8,0.6,0.6,0.4,0.6,1.0,1.0,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/5934,0.8
6201,inFAMOUS Second Son（インファマス セカンドサン）,PS4,0.8,0.8,0.8,0.6,0.6,0.8,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0.8,0.6,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/6201,0.8
3104,龍が如く維新！,PS4,0.8,0.8,0.6,0.4,0.6,0.8,0.8,0.6,0.9,0.8,0.6,0.4,0.6,0.8,0.8,0.8,SEGA,アクション,アクション,アウトロー・バイオレンス/本格ストーリー,https://gamewith.jp/ps4/game/show/3104,0.8500000000000001
3705,RIGS Machine Combat League,PS4,0.8,0.6,0.6,0.8,0.4,0.6,0.4,0.8,0.6,0.6,0.6,0.8,0.4,0.6,0.4,0.2,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3705,0.7
3704,シャーロック・ホームズ -悪魔の娘-,PS4,0.8,0.6,0.4,0.4,0.6,0.6,0.8,0.6,0.8,0.6,0.4,0.4,0.6,0.6,0.8,0.6,OizumiAmuzio,,調査中,なし,https://gamewith.jp/ps4/game/show/3704,0.8
3685,MXGP2 - The Official Motocross Videogame,PS4,0.8,0.6,0.4,0.8,0.6,0.6,0.4,0.8,0.7,0.6,0.4,0.8,0.6,0.6,0.4,0.6,OizumiAmuzio,,調査中,なし,https://gamewith.jp/ps4/game/show/3685,0.75
3677,マフィア III,PS4/PC/XOne,0.8,0.8,0.8,0.4,0.6,0.6,0.8,0.6,0.8,0.8,0.8,0.4,0.6,0.6,0.8,0.6,2K,,調査中,なし,https://gamewith.jp/ps4/game/show/3677,0.8
3674,GUILTY GEAR Xrd -SIGN-,PS4,0.8,0.8,0.4,0.4,0.8,0.6,0.4,0.8,0.7,0.8,0.4,0.4,0.8,0.6,0.4,0.6,ARCSYSTEMWORKS,,調査中,なし,https://gamewith.jp/ps4/game/show/3674,0.75
3665,EA SPORTS™ FIFA 17,PS4/PC/XOne,0.8,0.6,0.6,0.8,0.4,0.6,0.4,0.8,0.7,0.6,0.6,0.8,0.4,0.6,0.4,0.6,ElectronicArts,,調査中,なし,https://gamewith.jp/ps4/game/show/3665,0.75
3664,バレンティーノ・ロッシ　ザ・ゲーム,PS4,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,OizumiAmuzio,,調査中,なし,https://gamewith.jp/ps4/game/show/3664,0.8
3660,ウイニングイレブン 2017,PS4,0.8,0.6,0.6,0.8,0.4,0.6,0.4,0.6,0.8,0.6,0.6,0.8,0.4,0.6,0.4,0.8,KONAMI,,調査中,なし,https://gamewith.jp/ps4/game/show/3660,0.8
3655,THE KING OF FIGHTERS XIV（KOF14）,PS4,0.8,0.6,0.6,0.8,0.4,0.6,0.4,0.8,0.7,0.6,0.6,0.8,0.4,0.6,0.4,0.6,SNKプレイモア,,調査中,なし,https://gamewith.jp/ps4/game/show/3655,0.75
3652,EA SPORTS™ FIFA 16,PS4/XOne,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.9,0.6,0.6,0.8,0.6,0.6,0.6,0.8,ElectronicArts,,調査中,なし,https://gamewith.jp/ps4/game/show/3652,0.8500000000000001
3612,THE KING OF FIGHTERS '97 GLOBAL MATCH,PS4/PC,0.8,0.6,0.6,0.8,0.6,0.4,0.4,0.8,0.7,0.6,0.6,0.8,0.6,0.4,0.4,0.6,SNK,,調査中,なし,https://gamewith.jp/ps4/game/show/3612,0.75
3606,アイドルマスター プラチナスターズ,PS4,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3606,0.8
3602,MLB® The Show™ 18 (英語版),PS4,0.8,0.8,0.6,0.4,0.4,0.6,0.6,0.8,0.7,0.8,0.6,0.4,0.4,0.6,0.6,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3602,0.75
3579,Wipeout Omega Collection™,PS4,0.8,0.6,0.4,0.8,0.8,0.6,0.6,0.8,0.7,0.6,0.4,0.8,0.8,0.6,0.6,0.4,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3579,0.75
3572,ミラーズエッジ™ カタリスト,PS4/XOne/PC,0.8,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.4,ElectronicArts,,調査中,なし,https://gamewith.jp/ps4/game/show/3572,0.75
3539,UEFA EURO 2016/ウイニングイレブン 2016,PS4,0.8,0.8,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.4,0.8,KONAMI,,調査中,なし,https://gamewith.jp/ps4/game/show/3539,0.8
3516,太鼓の達人 セッションでドドンがドン！,PS4,0.8,0.8,0.4,0.8,1.0,0.4,0.2,0.8,0.9,0.8,0.4,0.8,1.0,0.4,0.2,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3516,0.8500000000000001
3507,バトルフィールド ハードライン,PS4/XOne,0.8,0.6,0.8,0.8,0.6,0.4,0.4,0.8,0.7,0.6,0.8,0.8,0.6,0.8,0.4,0.4,ElectronicArts,,調査中,なし,https://gamewith.jp/ps4/game/show/3507,0.75
3462,グランド エイジ メディーバル,PS4,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.8,0.7,0.8,0.8,0.8,0.4,0.4,0.4,0.4,Ubisoft,,調査中,なし,https://gamewith.jp/ps4/game/show/3462,0.75
3429,バトルボーン - 製品版,PS4/XOne/PC,0.8,0.6,0.6,0.6,0.4,0.6,0.4,0.8,0.6,0.6,0.6,0.6,0.4,0.6,0.4,0.4,2K,,調査中,なし,https://gamewith.jp/ps4/game/show/3429,0.7
3416,PROJECT CARS 2,PS4/PC,0.8,0.8,0.6,0.4,0.2,0.6,0.2,0.8,0.7,0.8,0.6,0.4,0.2,0.6,0.2,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3416,0.75
3402,Ultimate Marvel vs. Capcom 3,PS4/XOne/PC,0.8,0.4,0.6,0.6,0.6,0.6,0.4,0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.4,CAPCOM,,調査中,なし,https://gamewith.jp/ps4/game/show/3402,0.7
3394,DARIUSBURST Chronicle Saviours,PS4/PC,0.8,0.6,0.6,0.6,0.8,0.6,0.4,0.8,0.7,0.6,0.6,0.6,0.8,0.6,0.4,0.6,角川ゲームス,,調査中,なし,https://gamewith.jp/ps4/game/show/3394,0.75
3390,WRC6 FIA ワールドラリーチャンピオンシップ,PS4,0.8,0.6,0.4,0.2,0.4,0.8,0.2,1.0,0.4,0.6,0.4,0.2,0.4,0.8,0.2,0.2,OizumiAmuzio,,調査中,なし,https://gamewith.jp/ps4/game/show/3390,0.6000000000000001
3386,PROJECT CARS PERFECT EDITION,PS4,0.8,0.6,0.6,0.2,0.4,0.8,0.2,0.8,0.5,0.6,0.6,0.2,0.4,0.8,0.2,0.2,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3386,0.65
3372,デジモンワールド ネクストオーダー インターナショナルエディション Welcome Price!!,PS4,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3372,0.8
3353,スーパーロボット大戦ＯＧ ムーン・デュエラーズ,PS4,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3353,0.75
3228,ウォーキング・デッド シーズン2,PS4,0.8,0.6,0.6,0.4,0.6,0.4,1.0,0.4,0.8,0.6,0.6,0.4,0.6,0.4,1.0,0.4,SQUAREENIX,,調査中,なし,https://gamewith.jp/ps4/game/show/3228,0.8
7687,KOF98 UM FE,PC/PS4,0.7,0.6,0.6,0.8,0.8,0.2,0.4,0.8,0.7,0.6,0.6,0.8,0.8,0.2,0.4,0.6,SNKCORPORATION,格闘ゲーム,格闘ゲーム,Steam/PvP,https://gamewith.jp/pc/game/show/7687,0.7
7277,ネプシス(超次元ゲイム ネプテューヌ Sisters vs Sisters),PS5/PS4,0.7,0.6,0.6,0.2,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.2,0.6,0.6,0.6,0.6,コンパイルハート,アクションRPG,アクションRPG,美少女,https://gamewith.jp/ps5/game/show/7277,0.7
7320,グリッド レジェンド,PS5/PS4/XOne/PC,0.7,0.4,0.6,0.2,0.6,0.8,0.4,0.8,0.6,0.4,0.6,0.2,0.6,0.8,0.4,0.6,ElectronicArts,レース,レース,PvP,https://gamewith.jp/ps5/game/show/7320,0.6499999999999999
7236,タイニー・ティナとドラゴンの城塞,PS5/PS4/XOne/PC,0.7,0.4,0.6,0.4,0.4,0.6,0.6,0.8,0.7,0.4,0.6,0.4,0.4,0.6,0.6,0.6,2K,アクション/シューティング,FPS,ファンタジー/マルチプレイ,https://gamewith.jp/ps5/game/show/7236,0.7
7198,ファーストクラストラブル,PS5/PS4/PC,0.7,0.4,0.8,0.8,0.4,0.6,0.2,0.6,0.7,0.4,0.8,0.8,0.4,0.6,0.2,0.6,VersusEvil,パーティーゲーム,人狼ゲーム,PvP/マルチプレイ/クロスプレイ,https://gamewith.jp/ps5/game/show/7198,0.7
7125,ガンダム バトオペ コードフェアリー,PS5/PS4,0.7,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.4,0.6,0.6,0.6,0.6,0.6,BANDAINAMCOEntertainment,アクション,アクション,美少女/ガンダム/メカ,https://gamewith.jp/ps5/game/show/7125,0.7
7023,Alan Wake Remastered （アランウェイク リマスター）,PS5/PS4/XOne/PC,0.7,0.4,0.6,0.2,0.6,0.6,0.6,0.6,0.7,0.4,0.6,0.2,0.6,0.6,0.6,0.6,EpicGames,アクションRPG,アドベンチャー,ファンタジー/心霊,https://gamewith.jp/ps5/game/show/7023,0.7
6395,ケナ：ブリッジ オブ スピリッツ,PS5/PS4/PC,0.7,0.4,0.6,0.6,0.6,0.8,0.6,0.6,0.7,0.4,0.6,0.6,0.6,0.8,0.6,0.6,emberlab,アクション,アドベンチャー,ファンタジー,https://gamewith.jp/ps5/game/show/6395,0.7
6578,那由多の軌跡：改,PS4/PC,0.7,0.8,0.6,0.4,0.8,0.4,0.6,0.6,0.7,0.8,0.6,0.4,0.8,0.4,0.6,0.6,Falcom,アクションRPG,アクションRPG,美少女,https://gamewith.jp/ps4/game/show/6578,0.7
6767,オペレーション：タンゴ,PS4/PS5/PC,0.7,0.6,0.2,0.8,0.6,0.6,0.4,0.8,0.7,0.6,0.2,0.8,0.6,0.6,0.4,0.6,CleverPlays,アドベンチャー,アドベンチャー,SF/マルチプレイ,https://gamewith.jp/ps4/game/show/6767,0.7
6435,ラブライブ！スクールアイドルフェスティバル ～after school ACTIVITY～ わいわい！Home Meeting!!,PS4,0.7,0.6,0.6,0.4,0.8,0.8,0.4,0.6,0.8,0.6,0.6,0.4,0.8,0.8,0.4,0.8,SQUAREENIX,音ゲー,音ゲー,原作あり,https://gamewith.jp/ps4/game/show/6435,0.75
7720,シャドウタクティクス,PS4/PC,0.7,0.6,0.6,0.4,0.4,0.4,0.4,0.8,0.6,0.6,0.6,0.4,0.4,0.4,0.6,0.6,DaedalicEntertainment,ストラテジー,リアルタイムストラテジー,Steam/戦国,https://gamewith.jp/ps4/game/show/7720,0.6499999999999999
6425,リビッツ！ビッグ・アドベンチャー,PS5/PS4,0.7,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.4,0.6,0.6,0.6,0.6,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps5/game/show/6425,0.7
6401,Bugsnax（バグスナックス）,PS5/PS4,0.7,0.6,0.8,0.4,0.6,0.4,0.4,0.6,0.7,0.6,0.8,0.4,0.6,0.4,0.4,0.6,YOUNGHORSES,,調査中,なし,https://gamewith.jp/ps5/game/show/6401,0.7
6496,グリードフォール (GreedFall),PS4/PC,0.7,0.4,0.6,0.6,0.4,0.4,0.8,0.6,0.7,0.4,0.6,0.6,0.4,0.4,0.8,0.6,GameSourceEntertainment,アクションRPG,アクションRPG,本格ストーリー,https://gamewith.jp/ps4/game/show/6496,0.7
6161,スター・ウォーズ：スコードロン,PS4/PC,0.7,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.4,ElectronicArts,シューティング,シューティング,原作あり/大人数バトル,https://gamewith.jp/ps4/game/show/6161,0.6499999999999999
6208,デート・ア・ライブ 蓮ディストピア,PS4,0.7,0.4,0.2,0.4,0.6,0.4,0.8,0.4,0.7,0.4,0.2,0.4,0.6,0.4,0.8,0.8,コンパイルハート,アドベンチャー,ノベルゲーム,美少女/ラノベ原作,https://gamewith.jp/ps4/game/show/6208,0.7
6589,トニー・ホーク プロ・スケーター 1+2,PS4,0.7,0.6,0.6,0.2,0.6,0.6,0.2,0.8,0.6,0.6,0.6,0.2,0.6,0.6,0.2,0.6,Activision,,調査中,なし,https://gamewith.jp/ps4/game/show/6589,0.6499999999999999
6588,ターミネーターレジスタンス,PS4/PC,0.7,0.4,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.4,0.6,0.4,0.6,0.6,0.6,0.6,ReefEntertainment,シューティング,FPS,原作あり/SF,https://gamewith.jp/ps4/game/show/6588,0.7
6593,Mortal Shell（モータルシェル）,PS4/PS5/PC,0.7,0.6,0.6,0.2,0.6,0.6,0.4,1.0,0.6,0.6,0.6,0.2,0.6,0.6,0.4,0.4,PlayStack,,調査中,なし,https://gamewith.jp/ps4/game/show/6593,0.6499999999999999
6585, ブイブイブイテューヌ,PS4,0.7,0.6,0.6,0.2,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.4,0.6,0.6,0.4,IDEAFACTORY,アクションRPG,アクションRPG,美少女,https://gamewith.jp/ps4/game/show/6585,0.6499999999999999
4076,ライフ イズ ストレンジ 2,PS4/PC,0.7,0.6,0.4,0.4,0.6,0.8,0.6,0.6,0.7,0.6,0.4,0.4,0.6,0.8,0.6,0.6,SQUAREENIX,アドベンチャー,ノベルゲーム,本格ストーリー,https://gamewith.jp/ps4/game/show/4076,0.7
